,위도,경도,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원
292,37.5501491,126.9069806,6110000,611000050220140008,20140210,,1,영업/정상,0,정상,,,,,07089503321,,, ,서울특별시 마포구 희우정로 35 101호 (합정동),4019.0,요리독,20140211161238,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
293,37.5533338,126.8510294,6110000,611000050220190003,20190107,,1,영업/정상,0,정상,,,,,0263484569,,,서울특별시 강서구 마곡동  799번지 2호 ,서울특별시 강서구 공항대로 190 1106~1107호 (마곡동),7631.0,(주)카이정물류,20190930135603,U,2019-10-02 02:40:00.0,사료제조업(수입),사료제조업,,,L00,
294,37.4825302,126.9832154,6110000,611000050220190002,20190107,,1,영업/정상,0,정상,,,,,0234828301,,,서울특별시 서초구 방배동  437번지 4호 연안회관 302호,서울특별시 서초구 방배천로18길 10 연안회관 302호 (방배동),,(주)대기종합물류,20190107113739,I,2019-01-09 02:20:58.0,사료제조업(수입),사료제조업,,,L00,
295,37.5292364,127.1234009,6110000,611000050220130059,20131030,,1,영업/정상,0,정상,,,,,024878004,,,서울특별시 강동구 길동  373번지 4호 베네캐슬 ,서울특별시 강동구 성안로 196 베네캐슬 B1층 (길동),5341.0,㈜에코비티,20190107204811,I,2019-01-09 02:20:58.0,사료제조업(수입),사료제조업,,,000,
296,37.5878991,127.0944468,3060000,306000003420210006,20210930,,1,영업/정상,0,정상,,,,,,0.0,,서울특별시 중랑구 면목동 44-4 금성빌딩,서울특별시 중랑구 용마산로89길 27 금성빌딩 103호 (면목동),2201.0,뚱멍뚱냥,20210930181246,I,2020-10-31 00:02:00.0,단미,,,,,
297,37.4824322,126.8774539,6110000,611000050220090007,20080401,,1,영업/정상,0,정상,,,,,025548739,,150885.0,서울특별시 금천구 가산동  459번지 22호 백상스타타워2차 807호,서울특별시 금천구 가산디지털2로 165 807호 (가산동백상스타타워2차),8504.0,바이오민코리아(유),20130213104543,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,000,
298,37.4857601,127.0141757,6110000,611000050220090006,20091109,,1,영업/정상,0,정상,,,,,025874307,,137953.0,서울특별시 서초구 서초동  1601번지 2호 그린빌오피스텔1405 ,서울특별시 서초구 효령로55길 22 (서초동그린빌오피스텔1405),6654.0,호승글로벌,20091109134903,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
299,37.49379649999999,127.1335398,6110000,611000050220090005,20091109,,1,영업/정상,0,정상,,,,,,,138805.0,서울특별시 송파구 가락동  99번지 2호 뉴훼미리2차 1001 ,서울특별시 송파구 송파대로28길 6 (가락동뉴훼미리2차 1001),5719.0,경안실업(주),20091109113011,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
300,37.525522,126.8974977,6110000,611000050220090004,20091109,,1,영업/정상,0,정상,,,,,,,150803.0,서울특별시 영등포구 당산동3가  264번지 1호 301 ,서울특별시 영등포구 당산로 116 (당산동3가301),7259.0,(주)이명산업,20091109103845,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
301,37.5376491,126.9501677,6110000,611000050220090003,20090325,,1,영업/정상,0,정상,,,,,027061528,,121784.0,서울특별시 마포구 도화동  559번지 ,서울특별시 마포구 마포대로 53 A동 3007호 (도화동),4158.0,(주)우노켐코퍼레이션,20131230160612,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
302,37.5023883,127.0896922,6110000,611000050220090002,20091109,,1,영업/정상,0,정상,,,,,0317760699,,135744.0,서울특별시 송파구 삼전동  45번지 15호 ,서울특별시 송파구 삼전로6길 24 (삼전동),5592.0,(주)미소인터내셔날,20150414140656,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
303,37.5199208,127.0552485,6110000,611000050220080022,20080704,,1,영업/정상,0,정상,,,,,024563674,,, ,서울특별시 강남구 학동로 517 (청담동),6074.0,(주)지텍뉴트리언스,20131230103544,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,L00,
304,37.5588677,126.9345989,6110000,611000050220140007,20140211,,1,영업/정상,0,정상,,,,,07048481213,,, ,서울특별시 서대문구 통일로 433 10층 (홍제동조이빌딩),3646.0,(주)수인물산,20141212105100,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
305,37.5037497,127.0448356,6110000,611000050220140006,20140207,,1,영업/정상,0,정상,,,,,07043526891,,, ,서울특별시 강남구 테헤란로 311 1218호 (역삼동아남타워현대오피스텔),6151.0,서우통상,20140207172108,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
306,37.534957,127.0700725,6110000,611000050220140004,20140123,,1,영업/정상,0,정상,,,,,024565510,,, ,서울특별시 광진구 뚝섬로 539 504호 (자양동한양빌딩),5070.0,골드리치,20140123172928,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
307,37.4979951,127.0709857,6110000,611000050220140002,20140108,,1,영업/정상,0,정상,,,,,0234538420,,,서울특별시 강남구 대치동  66번지 쌍용대치종합상가 비-115호,서울특별시 강남구 영동대로 210 비-115호 (대치동쌍용대치종합상가),6286.0,(주)다산에프앤티,20170607113854,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
308,37.5622035,127.0616559,6110000,611000050220140001,20140107,,1,영업/정상,0,정상,,,,,0222458836,,, ,서울특별시 동대문구 천호대로 389 301호 (장안동새마을회관),2633.0,신기산업,20140107204123,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
309,37.5370383,126.9729986,6110000,611000050220130123,20131028,,1,영업/정상,0,정상,,,,,,,,서울특별시 용산구 한강로1가  64번지 대우월드마크용산 102동 2002호,서울특별시 용산구 한강대로 211 102동 2002호 (한강로1가대우월드마크용산),4322.0,㈜도담글로벌,20140214162704,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
310,37.489964,127.0306059,6110000,611000050220130121,20131023,,1,영업/정상,0,정상,,,,,,,, ,서울특별시 서초구 강남대로 305 416호 (서초동현대렉시온오피스텔),6628.0,티케이인터네셔널트레이딩,20140214161728,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
311,37.5297896,126.9192524,6110000,611000050220080020,20080718,,1,영업/정상,0,정상,,,,,025840064,,150871.0,서울특별시 영등포구 여의도동  14번지 21호 LG애클라트831호 ,서울특별시 영등포구 국회대로 780 (여의도동LG애클라트831호),7237.0,(주)애그리캠,20091110153328,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,000,
312,37.577789,126.890603,6110000,611000050220080019,20080619,,1,영업/정상,0,정상,,,,,023230139,,121914.0,서울특별시 마포구 상암동  1654번지 DMC이안오피스텔 ,서울특별시 마포구 월드컵북로 375 (상암동DMC이안오피스텔),3908.0,(주)코휘드,20091110150619,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,000,
313,37.5483998,127.0697313,6110000,611000050220080018,20081002,,1,영업/정상,0,정상,,,,,07082739346,,143840.0,서울특별시 광진구 군자동  360번지 20호 광진동양파라곤 1단지 206호 ,서울특별시 광진구 광나루로 361 (군자동광진동양파라곤 1단지 206호),5003.0,티엘씨,20091110141208,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
314,37.5325633,127.0925818,6110000,611000050220080017,20080806,,1,영업/정상,0,정상,,,,,025522603,,,서울특별시 광진구 구의동  547번지 8호 리젠트오피스텔 ,서울특별시 광진구 강변역로4길 68 리젠트오피스텔 811호 (구의동),,(주)산시아코리아,20190507195948,U,2019-05-09 02:40:00.0,사료제조업(수입),사료제조업,,,L00,
315,37.5391688,126.894811,6110000,611000050220210049,20211006,,1,영업/정상,0,정상,,,,,,,,서울특별시 영등포구 양평동5가  125번지 4호,서울특별시 영등포구 양평로22길 29 2층(양평동5가),7203.0,에스지(SG)상사,20211006094841,I,2020-10-31 00:08:00.0,사료제조업(수입),,,,,
316,37.5144447,126.8987734,6110000,611000050220080016,20080116,,1,영업/정상,0,정상,,,,,0226795900,,,서울특별시 영등포구 문래동3가  55번지 20호 에이스하이테크시티 2동 1802호,서울특별시 영등포구 경인로 775 2동 1802호 (문래동3가에이스하이테크시티),,(주)자성씨앤티,20170314210859,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
317,37.4931574,127.1188468,6110000,611000050220080015,20080417,,1,영업/정상,0,정상,,,,,024355701,,138160.0,서울특별시 송파구 가락동  99번지 3호 제일오피스텔 904호,서울특별시 송파구 송파대로 260 904호 (가락동제일오피스텔),5719.0,㈜주안에프앤에스,20130207094919,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
318,37.5058765,127.0283552,6110000,611000050220080014,20011012,,1,영업/정상,0,정상,,,,,025462708,,135726.0,서울특별시 강남구 논현동  203번지 1호 거평타운 A동 407호,서울특별시 강남구 봉은사로 129 A동 407호 (논현동거평타운),6121.0,한국양돈산업(주),20081223105939,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
319,37.4576745,127.0708529,6110000,611000050220080011,20080213,,1,영업/정상,0,정상,,,,,024781440,,,서울특별시 서초구 내곡동  1번지 2036호 ,서울특별시 서초구 샘마을길 3-4 (내곡동),,(주)벨벳케어,20171222144559,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
320,37.4976238,127.0407643,6110000,611000050220080010,20080417,,1,영업/정상,0,정상,,,,,025683672,,135921.0,서울특별시 강남구 역삼동  728번지 40호 엄지하우스 지하1층 ,서울특별시 강남구 논현로76길 25 (역삼동엄지하우스 지하1층),6224.0,(주)피앤에이코리아,20080417181417,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
321,37.49315,127.119318,6110000,611000050220080009,20080125,,1,영업/정상,0,정상,,,,,0221420700,,138805.0,서울특별시 송파구 가락동  99번지 5호 효원빌딩 12층 ,서울특별시 송파구 중대로 97 (가락동효원빌딩 12층),5719.0,(주)대현교역,20150707082556,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
322,37.4869807,127.0517581,6110000,611000050220080006,20080215,,1,영업/정상,0,정상,,,,,0234623991,,135272.0,서울특별시 강남구 도곡동  467번지 24호 우성캐릭터 199동 2403호,서울특별시 강남구 언주로 118 199동 2403호 (도곡동우성캐릭터),6295.0,에프앤바이오(주),20130430165436,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
323,37.4771569,126.983166,6110000,611000050220080004,20080310,,1,영업/정상,0,정상,,,,,025860987,,137060.0,서울특별시 서초구 방배동  450번지 25호 성지빌딩 402호,서울특별시 서초구 방배천로2길 3 402호 (방배동성지빌딩),6693.0,세경물산,20080310161227,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
324,37.5485081,126.9124209,6110000,611000050220080003,20080304,,1,영업/정상,0,정상,,,,,023380061,,121220.0,서울특별시 마포구 합정동  381번지 21호 현대빌딩 201호,서울특별시 마포구 양화로 28 201호 (합정동현대빌딩),4070.0,부이산업(주),20080304201334,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
325,37.4969927,127.0403833,6110000,611000050220080002,20080114,,1,영업/정상,0,정상,,,,,0220435668,,,서울특별시 강남구 역삼동  769번지 정빌딩 ,서울특별시 강남구 논현로 340 6층 (역삼동정빌딩),,동아엘지(주),20170410110226,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
326,37.5131601,126.8605838,6110000,611000050220070066,20071031,,1,영업/정상,0,정상,,,,,0226432155,,158772.0,서울특별시 양천구 신정동  326번지 신시가지12단지아파트 1223동 1005호,서울특별시 양천구 목동동로 50 1223동 1005호 (신정동신시가지12단지아파트),8097.0,드림코퍼레이션,20091112135443,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
327,37.509572,127.1130413,6110000,611000050220190014,20190201,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 삼전동  9번지 9호 정우빌딩 ,서울특별시 송파구 백제고분로 231 정우빌딩 1층 (삼전동),,펫츠토리,20190331171745,U,2019-04-02 02:40:00.0,사료제조업(단미),사료제조업,,,000,
328,37.5110618,127.0446191,6110000,611000050220070065,20070621,,1,영업/정상,0,정상,,,,,,,135867.0,서울특별시 강남구 삼성동  37번지 7호 오피스허브 409호,서울특별시 강남구 선릉로112길 12-2 409호 (삼성동오피스허브),6097.0,(주)피앤그린홀딩스,20091111114923,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
329,37.4929749,126.9913878,6110000,611000050220180066,20180827,,1,영업/정상,0,정상,,,,,,,,서울특별시 서초구 방배동  810번지 4호 ,서울특별시 서초구 동광로 82 3층 (방배동),,(주)니어펫,20180920172111,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,L00,
330,37.57864190000001,127.0370789,6110000,611000050220180065,20180827,,1,영업/정상,0,정상,,,,,027771886,,,서울특별시 동대문구 제기동  1134번지 0호 대유빌딩 205호,서울특별시 동대문구 약령중앙로2길 2 대유빌딩 205호 (제기동),,세종기업(주),20180826164457,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
331,37.56942799999999,127.0149254,6110000,611000050220180064,20180822,,1,영업/정상,0,정상,,,,,,,,서울특별시 중구 흥인동  119번지 0호 동대문와이즈캐슬 301호,서울특별시 중구 퇴계로75길 7 동대문와이즈캐슬 301호 (흥인동),,(주)아이엔티코퍼레이션,20180821201820,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
332,37.5204303,127.0317711,6110000,611000050220180063,20180817,,1,영업/정상,0,정상,,,,,0218337147,,,서울특별시 강남구 논현동  61번지 6호 지안빌딩 402호,서울특별시 강남구 도산대로 226 지안빌딩 402호 (논현동),,(주)유벤타스 베일이즈,20180817091629,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
333,37.5167364,127.0348543,6110000,611000050220180062,20180817,,1,영업/정상,0,정상,,,,,,,,서울특별시 강남구 삼성동  144번지 24호 송암빌딩III A97호,서울특별시 강남구 테헤란로 441 송암빌딩III 5층 A97호 (삼성동),,(주)지에스피상사,20180817090951,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
334,37.5695056,126.9173087,6110000,611000050220180061,20180807,,1,영업/정상,0,정상,,,,,023658858,,,서울특별시 서대문구 남가좌동  105번지 1호 창덕에버빌 205호,서울특별시 서대문구 모래내로 143 205호 (남가좌동 창덕에버빌),,바이오닥터(주),20180806195718,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,L00,
335,37.6078982,127.0089661,6110000,611000050220180059,20180802,,1,영업/정상,0,정상,,,,,0263975902,,,서울특별시 성북구 정릉동  383번지 98호 ,서울특별시 성북구 보국문로11길 21-16 2층 (정릉동),,호두수제간식,20180920172029,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
336,37.46927549999999,127.041511,6110000,611000050220180058,20180802,,1,영업/정상,0,정상,,,,,0264160616,,,서울특별시 서초구 양재동  327번지 7호 302호,서울특별시 서초구 강남대로10길 41 302호 (양재동),,주식회사 케이에치코퍼레이션,20180802191349,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
337,37.4997819,126.9155707,6110000,611000050220180056,20180727,,1,영업/정상,0,정상,,,,,,,,서울특별시 영등포구 신길동  4008번지 0호 ,서울특별시 영등포구 신풍로 86 1층 (신길동),,골든캣앤도그(golden cats &dogs),20180920171958,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
338,37.5154007,127.1072819,6110000,611000050220180054,20180725,,1,영업/정상,0,정상,,,,,0260103588,,,서울특별시 송파구 방이동  22번지 0호 대우유토피아오피스텔 2107호,서울특별시 송파구 올림픽로 336 대우유토피아오피스텔 21층 2107호 (방이동),5542.0,에프앤티컨설팅,20180725092825,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
339,37.4846548,126.9171444,6110000,611000050220180053,20180724,,1,영업/정상,0,정상,,,,,028308280,,,서울특별시 관악구 신림동  505번지 1호 신림종합시장 ,서울특별시 관악구 남부순환로157길 63 신림종합시장 2층 (신림동),,(주)아이아미,20180723210103,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
340,37.5471028,126.8338064,6110000,611000050220180052,20180723,,1,영업/정상,0,정상,,,,,,,,서울특별시 강서구 화곡동  1009번지 15호 101호,서울특별시 강서구 강서로43길 42 101호 (화곡동),7705.0,비에스바이오,20180723194846,I,2019-03-23 02:20:03.0,사료제조업(보조),사료제조업,,,000,
341,37.4884077,127.1041539,6110000,611000050220180051,20180717,,1,영업/정상,0,정상,,,,,0222265677,,,서울특별시 강남구 수서동  716번지 0호 사이룩스오피스텔 서관동 1106호,서울특별시 강남구 광평로 295 사이룩스오피스텔 서관동 1106호 (수서동),,(주)뉴트리셀바이오,20180719194313,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
342,37.5362879,126.9439459,6110000,611000050220180050,20180710,,1,영업/정상,0,정상,,,,,0232731960,,,서울특별시 마포구 마포동  350번지 0호 강변한신코아빌딩 1318호,서울특별시 마포구 마포대로4다길 18 강변한신코아빌딩 1318호 (마포동),,(주)휘인테크,20180710174236,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
343,37.5233486,126.9077563,6110000,611000050220180049,20180708,,1,영업/정상,0,정상,,,,,,,,서울특별시 영등포구 영등포동7가  203번지 0호 아크로타워스퀘어 13동 B-35호,서울특별시 영등포구 국회대로54길 10 13동 B-35호 (영등포동7가 아크로타워 스퀘어),,매일매일,20180708164455,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
344,37.491868,127.1262565,6110000,611000050220180048,20180706,,1,영업/정상,0,정상,,,,,07077794444,,,서울특별시 송파구 가락동  114번지 0호 옥산빌딩 101호,서울특별시 송파구 중대로12길 10 옥산빌딩 101호 (가락동),,(주)앙팡비엔피,20180727151338,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
345,37.5339827,126.9503898,6110000,611000050220180047,20180705,,1,영업/정상,0,정상,,,,,,,,서울특별시 용산구 산천동  202번지 0호 삼성테마트 상가동 217~218호,서울특별시 용산구 원효로 51 상가동 217~218호 (산천동 삼성테마트),,페따미꼬,20180708164156,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
346,37.536277,127.0637797,6110000,611000050220170098,20171114,,1,영업/정상,0,정상,,,,,,,,서울특별시 광진구 자양동  52번지 6호 ,서울특별시 광진구 뚝섬로24길 3 2층 (자양동),5084.0,오지의 펫테이블,20171114175144,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
347,37.6268335,127.0269077,6110000,611000050220170097,20171110,,1,영업/정상,0,정상,,,,,,,,서울특별시 강북구 미아동  734번지 233호 ,서울특별시 강북구 삼양로38길 12 1층 (미아동),1174.0,피드미,20190918091102,U,2019-09-20 02:40:00.0,사료제조업(단미),사료제조업,,,000,
348,37.4941097,127.0106092,6110000,611000050220170096,20171109,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 문정동  642번지 3호 문정에스케이브이원지엘메트로시티 C1113-1호,서울특별시 송파구 법원로 128 문정에스케이브이원지엘메트로시티 C1113-1호 (문정동),,주식회사 선양인터내셔널,20180428105704,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
349,37.5281164,126.8758458,6110000,611000050220170095,20171109,,1,영업/정상,0,정상,,,,,0226421640,,,서울특별시 양천구 목동  917번지 9호 현대41타워 1417호,서울특별시 양천구 목동동로 293 현대41타워 1417호 (목동),,프린코리미티드 주식회사,20171109135420,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
350,37.5404612,126.8280609,6110000,611000050220170094,20171108,,1,영업/정상,0,정상,,,,,,,,서울특별시 양천구 신월동  16번지 10호 정감리즈빌 601호,서울특별시 양천구 화곡로5길 11 601호 (신월동 정감 리즈빌),7902.0,하랑인터내셔널,20171108180305,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
351,37.5340418,127.1441487,6110000,611000050220170090,20171030,,1,영업/정상,0,정상,,,,,024715856,,,서울특별시 강동구 둔촌동  54번지 5호 대은빌딩 402호,서울특별시 강동구 명일로13길 8 대은빌딩 402호 (둔촌동),5361.0,한국바이오텍,20171030152058,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
352,37.4872235,126.8946202,6110000,611000050220170089,20171030,,1,영업/정상,0,정상,,,,,07043671057,,,서울특별시 구로구 구로동  170번지 10호 대륭포스트타워7차 1301호,서울특별시 구로구 디지털로33길 48 대륭포스트타워7차 13층 (구로동),,(주)쁘띠엘린,20171030100343,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
353,37.5132612,127.1001336,6110000,611000050220070057,20070315,,1,영업/정상,0,정상,,,,,024220239,,138240.0,서울특별시 송파구 신천동  7번지 14호 잠실더샵스타파크 에이동 313호,서울특별시 송파구 올림픽로35가길 10 에이동 313호 (신천동잠실더샵스타파크),5510.0,(주)엠에스피드,20130510111103,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
354,37.48848410000001,127.1038362,6110000,611000050220070055,20070516,,1,영업/정상,0,정상,,,,,024458644,,135220.0,서울특별시 강남구 수서동  716번지 한신사이룩스 동관 1305호 ,서울특별시 강남구 광평로 295 (수서동한신사이룩스 동관 1305호),6349.0,(주)애이투지엠,20141103102743,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
355,37.4957642,126.8949519,6110000,611000050220070054,20071018,,1,영업/정상,0,정상,,,,,0226595243,,150070.0,서울특별시 영등포구 대림동  1109번지 10호 신한승빌딩 301호 ,서울특별시 영등포구 대림로31길 38 (대림동신한승빌딩 301호),7411.0,(주)씨엔케이푸드,20081201155342,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
356,37.5008507,127.1075143,6110000,611000050220070052,20070215,,1,영업/정상,0,정상,,,,,024001933,,,서울특별시 송파구 석촌동  276번지 2호 석촌꽃마을빌딩 ,서울특별시 송파구 가락로 102 석촌꽃마을빌딩 217호 (석촌동),5696.0,(주)세일피드,20190805111645,U,2019-08-07 02:40:00.0,사료제조업(수입),사료제조업,,,L00,
357,37.539235,127.1463979,6110000,611000050220070050,20070521,,1,영업/정상,0,정상,,,,,0234269165,,134877.0,서울특별시 강동구 길동  103번지 2호,서울특별시 강동구 명일로 229 2호 (길동),5344.0,(주)폴라스,20130312093655,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
358,37.5077656,127.0566302,6110000,611000050220070049,20070705,,1,영업/정상,0,정상,,,,,025534357,,135880.0,서울특별시 강남구 삼성동  157번지 3호 LG트윈텔 2차 1405호,서울특별시 강남구 삼성로 508 1405호 (삼성동LG트윈텔 2차),6168.0,텍스퍼트코리아,20080723165321,I,2019-03-23 02:20:03.0,사료제조업(배합),사료제조업,,,000,
359,37.5946964,126.9400163,6110000,611000050220070047,20070727,,1,영업/정상,0,정상,,,,,023965174,,120844.0,서울특별시 서대문구 홍은동  104번지 21호 ,서울특별시 서대문구 통일로 529-11 (홍은동),3647.0,케이씨무역,20080723164123,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
360,37.5068499,127.1034312,6110000,611000050220070046,20070816,,1,영업/정상,0,정상,,,,,024152409,,138844.0,서울특별시 송파구 석촌동  161번지 4호 한흥빌딩 201호,서울특별시 송파구 백제고분로39길 31 201호 (석촌동한흥빌딩),5610.0,캔마코리아,20080723163459,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
361,37.541544,126.945822,6110000,611000050220170067,20170727,,1,영업/정상,0,정상,,,,,0269495708,,,서울특별시 마포구 도화동  538번지 성지빌딩 1506호,서울특별시 마포구 큰우물로 75 1506호 (도화동성지빌딩),,(주)한국아그로,20170727174942,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
362,37.5681809,126.9765031,6110000,611000050220170066,20170726,,1,영업/정상,0,정상,,,,,027375795,,,서울특별시 중구 태평로1가  61번지 1호 코리아나빌딩 602호,서울특별시 중구 세종대로 135 602호 (태평로1가코리아나빌딩),,한국 가네마쯔 주식회사,20170726164004,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
363,37.536702,126.835884,6110000,611000050220170065,20170717,,1,영업/정상,0,정상,,,,,,,,서울특별시 강서구 화곡동  372번지 73호 ,서울특별시 강서구 가로공원로 180 1층 (화곡동),7761.0,천사들의 먹거리,20170717175215,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
364,37.5633295,126.9804034,6110000,611000050220170064,20170713,,1,영업/정상,0,정상,,,,,027279265,,,서울특별시 중구 소공동  50번지 ,서울특별시 중구 소공로 94 (소공동),,OCI 주식회사,20170713181725,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
365,37.490434,127.0320775,6110000,611000050220170062,20170709,,1,영업/정상,0,정상,,,,,025221236,,,서울특별시 강남구 역삼동  837번지 7호 혜주빌딩 ,서울특별시 강남구 강남대로62길 7 6층 (역삼동혜주빌딩),,(주)볼드인터내셔널코리아,20170709150034,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
366,37.4941557,127.0310497,6110000,611000050220170061,20170706,,1,영업/정상,0,정상,,,,,027623500,,,서울특별시 강남구 역삼동  831번지 38호 광성빌딩 601호,서울특별시 강남구 역삼로3길 11 601호 (역삼동광성빌딩),,(주)팜인터내셔날금속,20170706194451,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
367,37.5787359,126.9718427,6110000,611000050220170060,20170706,,1,영업/정상,0,정상,,,,,,,,서울특별시 종로구 통의동  102번지 양영빌딩 503호,서울특별시 종로구 자하문로 30 503호 (통의동양영빌딩),,주식회사 동화상역,20170706190316,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,L00,
368,37.5276972,127.1451762,6110000,611000050220170058,20170629,,1,영업/정상,0,정상,,,,,024776139,,,서울특별시 강동구 둔촌동  98번지 9호 B동 ,서울특별시 강동구 진황도로 203-26 B동 지층 (둔촌동),5369.0,하얀여우 수제간식,20170629185347,I,2019-03-23 02:20:03.0,사료제조업(단미),사료제조업,,,000,
369,37.5501124,126.9309867,6110000,611000050220130097,20130430,,1,영업/정상,0,정상,,,,,,,, ,서울특별시 서대문구 연세로5나길 22 301호 (창천동창전동),3789.0,씨엔드엠리서치 주식회사,20140213183740,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
370,37.4932963,127.11968,6110000,611000050220130094,20130422,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 가락동  99번지 6호 동부썬빌 603호,서울특별시 송파구 중대로 101 603호 (가락동동부썬빌),5719.0,에프앤컴퍼니,20141216175507,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
371,37.5437893,126.8812628,6110000,611000050220130093,20130422,,1,영업/정상,0,정상,,,,,,,, ,서울특별시 양천구 목동중앙로13다길 34 1층 b호 (목동태양빌라),7969.0,프라임컴텍,20140213174552,I,2019-03-23 02:20:03.0,사료제조업(수입),사료제조업,,,000,
