,구분,업체명,전화번호,소재지,인허가번호
359,운송,펫사랑,***********,경기도 수원시 팔달구 우만동,374000003720210038
360,운송,펫 투게더,***********,경기도 수원시 장안구 송죽동,374000003720210036
361,운송,멍택시,***********,경기도 수원시 권선구 구운동,374000003720210028
362,운송,반려동물 이동서비스,***********,경기도 수원시 권선구 호매실동,374000003720210009
363,운송,김소연 펫택시,***********,경기도 수원시 팔달구 우만동,374000003720210006
364,운송,한성동물병원,031-232-5831,경기도 수원시 팔달구 우만동,374000003720200077
365,운송,칠보 펫택시,***********,경기도 수원시 권선구 당수동,374000003720200076
366,운송,에코독,031-206-7070,경기도 수원시 영통구 신동,374000003720200070
367,운송,인계독,***********,경기도 수원시 팔달구 인계동,374000003720190032
368,운송,펫 친구,1877-6580,경기도 수원시 팔달구 인계동,374000003720180119
369,운송,고잉펫(Going-pet),***********,경기도 수원시 영통구 영통동,374000003720180053
370,운송,멍투게더,***********,경기도 성남시 중원구 중앙동,378000003720210014
371,운송,강냥이의 집사,***********,경기도 성남시 수정구 수진동,378000003720200050
372,운송,GOM 펫택시,-,경기도 성남시 분당구 정자동,378000003720200048
373,운송,도그365,031-701-3650,경기도 성남시 분당구 서현동,378000003720200038
374,운송,㈜미키펫코리아,031-605-9788,경기도 성남시 분당구 수내동,378000003720190091
375,운송,더독,***********,경기도 성남시 분당구 석운동,378000003720190022
376,운송,고양이를 부탁해,***********,경기도 성남시 분당구 야탑동,378000003720180130
377,운송,(주)위드독,***********,경기도 의정부시 민락동,382000003720210017
378,운송,독플래닛,***********,경기도 의정부시 가능동,382000003720210009
379,운송,DOGGY BUS,***********,경기도 의정부시 의정부동,382000003720200021
380,운송,김수현 펫택시,***********,경기도 의정부시 금오동,382000003720200022
381,운송,반려동물이동서비스,***********,경기도 의정부시 가능동,382000003720190038
382,운송,펫투펫,***********,경기도 의정부시 신곡동,382000003720180127
383,운송,몽e 펫택시,***********,경기도 안양시 동안구 관양동,383000003720210004
384,운송,반려동물 이동 서비스 펫미업,-,경기도 안양시 동안구 호계동,383000003720200013
385,운송,펫미업 안양점,-,경기도 안양시 동안구 비산동,383000003720190027
386,운송,드라이빙펫 안심하개,***********,경기도 안양시 동안구 관양동,383000003720180112
387,운송,펫택시 써니호,-,경기도 안양시 만안구 석수동,383000003720180037
388,운송,펫이즈,***********,경기도 부천시 중동,386000003720210024
389,운송,모두의 댕댕,-,경기도 부천시 고강동,386000003720200034
390,운송,펫택시,***********,경기도 부천시 소사본동,386000003720200028
391,운송,(주)펫잇,070-4130-9680,경기도 부천시 원미동,386000003720200012
392,운송,라봉 펫택시,***********,경기도 부천시 작동,386000003720200004
393,운송,빵망이 펫택시,***********,경기도 부천시 상동,386000003720200003
394,운송,반려동물 이동서비스,***********,경기도 부천시 중동,386000003720190068
395,운송,잇츠브루노,***********,경기도 부천시 상동,386000003720190038
396,운송,쓰담케어,***********,경기도 부천시 중동,386000003720190028
397,운송,부루펫,***********,경기도 부천시 송내동,386000003720180149
398,운송,반려동물 이동서비스,***********,경기도 부천시 오정동,386000003720180144
399,운송,몽자네,-,경기도 부천시 원종동,386000003720180047
400,위탁관리 운송,롯데아울렛 광명지점(카페 미밍코),02-6226-2790,경기도 광명시 일직동,390000003720200006
401,운송,독카펫택시,***********,경기도 광명시 광명동,390000003720200004
402,위탁관리 운송,체크인독,***********,경기도 광명시 소하동,390000003720190005
403,운송,(주)올크린,02-807-7890,경기도 광명시 일직동,390000003720190004
404,운송,화니케어,***********,경기도 광명시 소하동,390000003720180001
405,운송,똥강아지 미장원,***********,경기도 평택시 안중읍 안중리,391000003720210018
406,운송,라이프,***********,경기도 평택시 포승읍 원정리,391000003720210011
407,운송,댕댕구루마,***********,경기도 평택시 장안동,391000003720210012
408,운송,우리 펫 택시(woori pet taxi),***********,경기도 평택시 서정동,391000003720210004
409,운송,우리집 강아지,***********,경기도 평택시 신장동,391000003720200053
410,운송,멍이요,***********,경기도 평택시 비전동,391000003720200032
411,운송,라프네 애견미용실,***********,경기도 평택시 고덕면 두릉리,391000003720190058
412,운송,쁨 쁨,***********,경기도 평택시 서정동,391000003720190053
413,운송,더 퍼스트 클래스 펫,***********,경기도 평택시 팽성읍 대사리,391000003720180054
414,운송,김 셔틀,***********,경기도 평택시 고덕면 당현리,391000003720180017
415,운송,위드독,***********,경기도 안산시 상록구 성포동,393000003720210023
416,운송,멍멍아 준비땅,***********,경기도 안산시 단원구 고잔동,393000003720210018
417,위탁관리 미용 운송,우리똥강아지,***********,경기도 안산시 단원구 초지동,393000003720210010
418,운송,러브독펫살롱,***********,경기도 안산시 단원구 선부동,393000003720210002
419,운송,헤르펫츠,***********,경기도 안산시 단원구 초지동,393000003720190035
420,운송,댕댕이버스,***********,경기도 안산시 단원구 선부동,393000003720190034
421,운송,무지개다리,***********,경기도 안산시 상록구 월피동,393000003720190033
422,운송,스핑크스몽,***********,경기도 안산시 상록구 이동,393000003720190007
423,미용 운송,샤워하개,***********,경기도 안산시 단원구 고잔동,393000003720190002
424,운송,펫친구,-,경기도 안산시 상록구 사동,393000003720180046
425,운송,멍Mother,***********,경기도 안산시 상록구 사동,393000003720180014
426,운송,펫택시 타요펫 일산점,***********,경기도 고양시 일산동구 정발산동,396010003720210014
427,운송,펫택시 이수지,***********,경기도 고양시 덕양구 행신동,395000003720210020
428,운송,댕댕이 타요,***********,경기도 고양시 일산서구 탄현동,410010003720210008
429,운송,독스하트,02-371-2313,경기도 고양시 덕양구 삼송동,395000003720210010
430,운송,황요한 펫택시,***********,경기도 고양시 일산동구 정발산동,396010003720210003
431,운송,위드온,***********,경기도 고양시 일산서구 덕이동,394000003720200106
432,운송,(주)하울팟케어클럽,031-908-8999,경기도 고양시 일산동구 마두동,394000003720200088
433,운송,텐시퍼피,031-922-1098,경기도 고양시 일산서구 덕이동,394000003720200074
434,운송,(주)엑스포라인,02-2667-0112,경기도 고양시 일산동구 장항동,394000003720200052
435,운송,(주)펫에어라인,02-2667-0112,경기도 고양시 일산동구 장항동,394000003720200053
436,운송,반려동물 이동서비스,***********,경기도 고양시 일산동구 장항동,394000003720190107
437,운송,이삭애견스쿨,0319616450,경기도 고양시 일산서구 대화동,394000003720190104
438,운송,어서오시개,***********,경기도 고양시 일산서구 탄현동,394000003720190097
439,운송,아이엠어 굿독,031-908-8999,경기도 고양시 일산동구 마두동,394000003720190090
440,운송,MANS PET(맨즈펫),***********,경기도 고양시 덕양구 삼송동,394000003720190016
441,운송,개와 고양이의 시간,-,경기도 고양시 일산동구 풍동,394000003720190011
442,운송,펫택시 전재우,***********,경기도 고양시 일산동구 장항동,394000003720190007
443,운송,My Cat(마이캣),031-965-5533,경기도 고양시 덕양구 성사동,394000003720180157
444,운송,Paw&Me(포앤미),031-911-0229,경기도 고양시 일산동구 정발산동,394000003720180136
445,운송,펫 브라더스,1877-0885,경기도 고양시 일산동구 중산동,394000003720180115
446,운송,일산펫,***********,경기도 고양시 일산동구 풍동,394000003720180086
447,운송,보배펫,***********,경기도 고양시 덕양구 벽제동,394000003720180082
448,운송,경기화물,***********,경기도 고양시 덕양구 화정동,394000003720180056
449,운송,독스하트 구리,031-551-5353,경기도 구리시 인창동,398000003720210010
450,위탁관리 운송,독스하트 구리,031-551-5353,경기도 구리시 인창동,398000003720190009
451,운송,Paxi(팩시),1899-3379,경기도 구리시 갈매동,398000003720180043
452,운송,멍멍이와 야옹이,***********,경기도 남양주시 화도읍 묵현리,399000003720210007
453,운송,베이비독강아지,***********,경기도 남양주시 화도읍 마석우리,399000003720210010
454,운송,멍블랑,***********,경기도 남양주시 화도읍 묵현리,399000003720200061
455,위탁관리 미용 운송,나라라펫,***********,경기도 남양주시 화도읍 월산리,399000003720200059
456,운송,펫브리지 주식회사,***********,경기도 남양주시 평내동,399000003720190049
457,운송,탑펫,***********,경기도 남양주시 오남읍 오남리,399000003720180113
458,운송,멍멍택시1,0315216218,경기도 남양주시 삼패동,399000003720180070
459,운송,멍멍택시,0315216218,경기도 남양주시 삼패동,399000003720180071
460,운송,멍멍택시2,***********,경기도 남양주시 진접읍 내각리,399000003720180068
461,운송,캣스테이,***********,경기도 남양주시 다산동,399000003720180052
462,운송,페릿,***********,경기도 남양주시 오남읍 오남리,399000003720180017
463,운송,멍이요 오산점,***********,경기도 오산시 원동,400000003720200019
464,운송,스마일도그,***********,경기도 오산시 갈곶동,400000003720200012
465,운송,애견택시,***********,경기도 오산시 궐동,400000003720200001
466,운송,조정훈 펫택시,***********,경기도 오산시 외삼미동,400000003720190004
467,운송,오늘은그루밍 펫택시,-,경기도 시흥시 죽율동,401000003720210015
468,운송,(주)위드독,***********,경기도 시흥시 정왕동,401000003720210006
469,운송,봉쥬르멍멍,***********,경기도 시흥시 은행동,401000003720210001
470,운송,모시개냥,***********,경기도 시흥시 신천동,401000003720200045
471,운송,펫이즈,-,경기도 시흥시 장곡동,401000003720200034
472,운송,김인철 펫택시,***********,경기도 시흥시 신천동,401000003720200002
473,운송,다타펫,***********,경기도 시흥시 능곡동,401000003720190034
474,운송,김해른 펫택시,***********,경기도 시흥시 정왕동,401000003720190025
475,운송,냥냥이 꿈마차(드림캣),***********,경기도 시흥시 정왕동,401000003720190015
476,운송,멍택시,***********,경기도 시흥시 장현동,401000003720180026
477,운송,레드카펫,***********,경기도 시흥시 은행동,401000003720180011
478,운송,멍때리는강아지(산본점),07040427783,경기도 군포시 산본동,402000003720200005
479,운송,타요펫 강남점,***********,경기도 의왕시 학의동,403000003720210006
480,운송,멍타펫택시,***********,경기도 의왕시 내손동,403000003720200003
481,운송,반려동물 이동서비스,***********,경기도 의왕시 내손동,403000003720190007
482,수입 전시 운송,퍼피앤유,***********,경기도 하남시 망월동,404000003720210027
483,위탁관리 미용 운송,BADUGI,***********,경기도 하남시 감일동,404000003720210024
484,판매 위탁관리 운송,댕토피아,***********,경기도 하남시 신장동,404000003720210004
485,운송,나무애견유치원,031-793-0031,경기도 하남시 덕풍동,404000003720200022
486,운송,쓰담쓰담,***********,경기도 하남시 망월동,404000003720190027
487,운송,펫 헤이븐,***********,경기도 하남시 신장동,404000003720190025
488,운송,루트 231,1577-9291,경기도 하남시 신장동,404000003720190020
489,운송,뻬로 애견샵,031-794-7124,경기도 하남시 덕풍동,404000003720190022
490,운송,별빛개냥,031-8027-0025,경기도 하남시 망월동,404000003720190010
491,운송,서은혜펫택시,-,경기도 하남시 덕풍동,404000003720180039
492,운송,엔조이펫택시,***********,경기도 용인시 기흥구 마북동,563000003720210020
493,운송,로얄펫(Royal Pet),***********,경기도 용인시 기흥구 구갈동,563000003720210006
494,운송,독고카,***********,경기도 용인시 처인구 양지면 주북리,562000003720210001
495,운송,김혜연 펫택시,***********,경기도 용인시 수지구 상현동,564000003720210001
496,운송,학교종이 댕댕댕(24거3849),***********,충청남도 아산시 법곡동,562000003720200021
497,운송,멍타 펫택시 용인·분당점,***********,경기도 용인시 처인구 모현읍 동림리,562000003720200014
498,운송,댕댕이타요(104수8169),***********,경기도 용인시 기흥구 영덕동,563000003720200023
499,운송,Animal Grab,031-265-3277,경기도 용인시 수지구 상현동,564000003720200013
500,운송,타로몽,031-336-8502,경기도 용인시 처인구 고림동,562000003720190043
501,운송,에버똑독,031-320-8352,경기도 용인시 처인구 포곡읍 유운리,562000003720190025
502,운송,트립펫,***********,경기도 용인시 수지구 죽전동,564000003720190004
503,운송,금탑,***********,경기도 용인시 처인구 김량장동,562000003720190011
504,운송,펫미업,***********,경기도 용인시 처인구 김량장동,562000003720190006
505,운송,펫친구(48고4456),***********,경기도 용인시 기흥구 중동,563000003720180079
506,운송,루이 패밀리 펫택시(37부6594),***********,경기도 용인시 수지구 신봉동,564000003720180064
507,운송,개가사는그집,031-937-8222,경기도 파주시 목동동,406000003720210051
508,운송,파주고양이미용실,***********,경기도 파주시 동패동,406000003720210028
509,운송,이노펫모빌리티,***********,경기도 파주시 와동동,406000003720210004
510,운송,진교성 펫택시,031-941-8833,경기도 파주시 금촌동,406000003720200059
511,운송,멍이요,-,경기도 파주시 동패동,406000003720200060
512,운송,핑크펫,-,경기도 파주시 조리읍 대원리,406000003720200041
513,운송,멍앤멍스,-,경기도 파주시 서패동,406000003720200011
514,운송,반려동물 이동서비스,-,경기도 파주시 상지석동,406000003720190049
515,운송,COCOPET(코코펫),-,경기도 파주시 동패동,406000003720190048
516,운송,썸바디 독스,-,경기도 파주시 상지석동,406000003720190043
517,운송,펫택시,***********,경기도 파주시 목동동,406000003720190030
518,운송,애니멀다타,***********,경기도 파주시 야당동,406000003720190029
519,운송,지켜줄개,-,경기도 파주시 금촌동,406000003720190028
520,운송,W-Pet힐링테마파크,***********,경기도 파주시 탄현면 만우리,406000003720190010
521,운송,놀러오개,031-944-6520,경기도 파주시 야당동,406000003720180096
522,운송,베베네 개스트하우스,***********,경기도 파주시 상지석동,406000003720180078
523,운송,펫브라더스,***********,경기도 파주시 조리읍 대원리,406000003720180024
524,운송,JI 커뮤니케이션,031-943-3132,경기도 파주시 산남동,406000003720180014
525,운송,펫이즈,***********,경기도 이천시 부발읍 무촌리,407000003720210002
526,운송,펫버스,***********,경기도 김포시 풍무동,409000003720210019
527,운송,머스캣 애견미용,031-981-4466,경기도 김포시 양촌읍 석모리,409000003720210015
528,운송,행복펫택시,***********,경기도 김포시 양촌읍 구래리,409000003720210004
529,운송,펫이즈,***********,경기도 김포시 북변동,409000003720200085
530,운송,퍼피앤유 김포점,***********,경기도 김포시 장기동,409000003720200069
531,운송,개랑 놀려고 차린 집,***********,경기도 김포시 양촌읍 석모리,409000003720200055
532,운송,왕희윤 펫택시,***********,경기도 김포시 장기동,409000003720190028
533,운송,(주)펫가,***********,경기도 김포시 고촌읍 전호리,409000003720190017
534,운송,천승우펫택시,***********,경기도 김포시 구래동,409000003720180088
535,운송,장고하우스,***********,경기도 가평군 상면 임초리,416000003720200005
536,운송,알로하도그,***********,경기도 양평군 강상면 병산리,417000003720190040
537,운송,멍블리하우스,033-264-0282,강원도 춘천시 석사동,418000003720210013
538,운송,초코칩클래스,***********,강원도 춘천시 우두동,418000003720210006
539,운송,개묘한 스토리,***********,강원도 춘천시 교동,418000003720200019
540,운송,눈맞춤반려동물교감,***********,강원도 춘천시 온의동,418000003720200007
541,운송,펫츠카,***********,강원도 춘천시 동내면 거두리,418000003720180030
542,운송,애견호텔 맥시,033-262-4003,강원도 춘천시 동내면 학곡리,418000003720180026
543,운송,펫츠월드,***********,강원도 춘천시 동면 장학리,418000003720180018
544,운송,윤스펫,***********,강원도 원주시 단구동,419000003720210022
545,운송,멍이요 원주점,***********,강원도 원주시 무실동,419000003720210017
546,운송,PET TERRY 펫 테리,033-765-7707,강원도 원주시 판부면 서곡리,419000003720210013
547,운송,멍이요 중부점,***********,강원도 원주시 단계동,419000003720210012
548,운송,주주(ZOO ZOO),***********,강원도 원주시 명륜동,419000003720210011
549,운송,김구백이,***********,강원도 원주시 단계동,419000003720200026
550,운송,픽업펫,***********,강원도 원주시 학성동,419000003720200013
551,운송,오빠가 데리러 갈 개,***********,강원도 원주시 관설동,419000003720190001
552,판매 위탁관리 미용 운송,퀸펫살롱,033-904-7979,강원도 원주시 단구동,419000003720180018
553,전시 위탁관리 운송,파인독(pine dog),***********,강원도 강릉시 사천면 노동리,420000003720210009
554,운송,갬성DOG,***********,강원도 강릉시 내곡동,420000003720210005
555,전시 위탁관리 운송,댕댕클럽,647-7000,강원도 강릉시 홍제동,420000003720180040
556,전시 위탁관리 운송,개들의왕국,***********,강원도 강릉시 구정면 학산리,420000003720180028
557,위탁관리 미용 운송,하얀강아지,6435352,강원도 강릉시 옥천동,420000003720180027
558,운송,멍뭉이,***********,강원도 강릉시 내곡동,420000003720180024
559,전시 위탁관리 운송,개버랜드,646-2375,강원도 강릉시 구정면 여찬리,420000003720180023
560,판매 미용 운송,퍼피랜드,642-2865,강원도 강릉시 옥천동,420000003720180010
561,운송,애견콜,***********,강원도 강릉시 임당동,420000003720180001
562,운송,펫 택시 몽실,***********,강원도 속초시 교동,423000003720210003
563,위탁관리 미용 운송,너에개 나에개,***********,강원도 속초시 조양동,423000003720190003
564,운송,다올콜밴,***********,강원도 속초시 청호동,423000003720180031
565,운송,설악애견,0336352623,강원도 속초시 금호동,423000003720180011
566,수입 판매 전시 위탁관리 미용 운송,검단켄빌,***********,강원도 평창군 대화면 하안미리,428000003720180005
567,운송,멍이요,***********,강원도 양양군 현남면 광진리,435000003720210001
568,운송,더 퍼피즈 블루오션,***********,강원도 양양군 강현면 정암리,435000003720200002
569,운송,애독펫,-,충청북도 충주시 교현동,439000003720190008
570,운송,서당개,***********,충청북도 제천시 영천동,440000003720200006
571,운송,바우와우,***********,충청북도 옥천군 옥천읍 문정리,443000003720190001
572,운송,양글멍글,***********,충청북도 음성군 감곡면 오향리,447000003720210007
573,운송,개편한 펫택시,***********,충청북도 음성군 금왕읍 오선리,447000003720200004
574,운송,쪼래펫 택시,***********,충청남도 아산시 배방읍 장재리,566000003720210026
575,운송,어서타개,***********,충청남도 천안시 동남구 신방동,565000003720210009
576,운송,멍이요 천안지점,***********,충청남도 천안시 서북구 성정동,566000003720210014
577,운송,아리네개치원,***********,충청남도 천안시 동남구 신방동,565000003720210007
578,운송,VIP 애견,***********,충청남도 천안시 동남구 청당동,565000003720210003
579,운송,더세일,***********,충청남도 천안시 동남구 신방동,565000003720210001
580,운송,포레스트 캣호텔,***********,충청남도 천안시 동남구 다가동,565000003720200020
581,운송,멍천사,***********,충청남도 천안시 서북구 백석동,566000003720200036
582,운송,무무유치원,041-907-7200,충청남도 천안시 서북구 성정동,566000003720200027
583,운송,맘보독,***********,충청남도 천안시 서북구 두정동,566000003720200024
584,운송,주식회사 굿피플즈,1811-7009,충청남도 천안시 동남구 구룡동,565000003720200007
585,운송,하이댕,***********,충청남도 천안시 동남구 신방동,565000003720190023
586,운송,넘버원트리머,041-4892-1243,충청남도 천안시 서북구 두정동,566000003720180087
587,운송,개 태우는 오빠,***********,충청남도 천안시 동남구 신부동,565000003720180067
588,운송,도그헤어,***********,충청남도 천안시 동남구 용곡동,565000003720180054
589,운송,Pick-Pct(픽-펫),***********,충청남도 천안시 동남구 목천읍 신계리,565000003720180026
590,운송,로베르토폼,***********,충청남도 천안시 동남구 구성동,565000003720180013
591,운송,몽쁘띠끄,***********,충청남도 아산시 득산동,452000003720210010
592,운송,쪼래펫택시,***********,충청남도 아산시 배방읍 장재리,452000003720210001
593,운송,마이펫택시,***********,충청남도 아산시 음봉면 덕지리,452000003720200026
594,운송,슈가팸팸,***********,충청남도 아산시 둔포면 석곡리,452000003720180013
595,운송,완두콩 펫택시,***********,충청남도 서산시 동문동,453000003720210002
596,운송,스퀘어독스 서산점,***********,충청남도 서산시 예천동,453000003720200013
597,운송,문애견택시 (09가8041),***********,충청남도 논산시 대교동,454000003720200003
598,운송,야옹아멍멍해봐 황산애견점,732-9195,충청남도 논산시 취암동,454000003720180032
599,판매 위탁관리 미용 운송,show dog,041-633-6631,충청남도 홍성군 홍북읍 신경리,460000003720200004
600,판매 전시 위탁관리 미용 운송,야옹아 멍멍 해바,***********,충청남도 홍성군 홍성읍 오관리,460000003720180015
601,판매 위탁관리 미용 운송,야옹아 멍멍해봐,332-8660,충청남도 예산군 예산읍 산성리,461000003720200004
602,운송,펫이리온,***********,충청남도 예산군 예산읍 예산리,461000003720180005
603,운송,댕댕카(전주점),***********,전라북도 전주시 덕진구 반월동,464000003720210010
604,운송,한국동물복지협동조합,***********,전라북도 전주시 덕진구 우아동2가,464000003720200024
605,전시 위탁관리 미용 운송,오픈더독,***********,전라북도 전주시 덕진구 덕진동2가,464000003720200016
606,위탁관리 미용 운송,전주에코펫,***********,전라북도 전주시 덕진구 송천동2가,464000003720200009
607,판매 위탁관리 미용 운송,DOG 똑똑,***********,전라북도 전주시 완산구 중화산동2가,464000003720200006
608,운송,펫택시 최서현,***********,전라북도 전주시 완산구 중화산동2가,464000003720200004
609,운송,타개,***********,전라북도 전주시 덕진구 인후동1가,464000003720190027
610,운송,간식을 부탁해 신시가지점,***********,전라북도 전주시 완산구 효자동2가,464000003720180065
611,위탁관리 미용 운송,야옹아 멍멍해봐,***********,전라북도 전주시 덕진구 우아동3가,464000003720180061
612,미용 운송,헬로펫 효자점,0632237044,전라북도 전주시 완산구 효자동1가,464000003720180039
613,위탁관리 미용 운송,더펫,***********,전라북도 전주시 완산구 효자동2가,464000003720180038
614,위탁관리 미용 운송,PET365,0632366355,전라북도 전주시 완산구 효자동3가,464000003720180031
615,위탁관리 미용 운송,개스트하우스,***********,전라북도 전주시 완산구 삼천동3가,464000003720180018
616,운송,코봉이 팻기사,***********,전라북도 전주시 완산구 효자동3가,464000003720180005
617,위탁관리 미용 운송,멍멍스쿨,***********,전라북도 군산시 나운동,467000003720210009
618,전시 위탁관리 미용 운송,반달,0634681333,전라북도 군산시 수송동,467000003720210008
619,운송,개모임,063-466-0229,전라북도 군산시 나운동,467000003720210006
620,전시 위탁관리 미용 운송,나와놀개,***********,전라북도 군산시 미룡동,467000003720200012
621,운송,세이프애니펫,***********,전라북도 군산시 나운동,467000003720180027
622,운송,군산펫택시뚱이네콜,***********,전라북도 군산시 산북동,467000003720180001
623,위탁관리 미용 운송,BG독케어센터,***********,전라북도 익산시 신동,468000003720210002
624,위탁관리 미용 운송,애견보육센터 하늘개린이집,***********,전라북도 익산시 함열읍 남당리,468000003720180001
625,판매 위탁관리 미용 운송,귀엽개,063-832-2345,전라북도 익산시 영등동,468000003720190003
626,위탁관리 미용 운송,파트라슈,063-857-1356,전라북도 익산시 동산동,468000003720180026
627,위탁관리 미용 운송,애견코리아,***********,전라북도 익산시 창인동1가,468000003720180024
628,운송,페르시안캣,***********,전라북도 익산시 남중동,468000003720180020
629,위탁관리 미용 운송,도그프렌즈,063-835-5566,전라북도 익산시 어양동,468000003720180012
630,판매 위탁관리 미용 운송,야옹아멍멍해봐(전북 익산점),063-835-9080,전라북도 익산시 갈산동,468000003720180011
631,운송,펫기사,***********,전라북도 익산시 어양동,468000003720180005
632,미용 운송,DaDogDaDog 애견카페,063-539-3339,전라북도 정읍시 수성동,469000003720190002
633,판매 미용 운송,강아지나라,-,전라북도 김제시 요촌동,471000003720180006
634,판매 미용 운송,골드스타 애견백화점,0635420262,전라북도 김제시 요촌동,471000003720180005
635,미용 운송,강아지는내친구,063-547-3999,전라북도 김제시 요촌동,471000003720140001
636,운송,해피펫(81도4900),-,전라북도 완주군 이서면 은교리,472000003720200004
637,미용 운송,애견백화점,***********,전라북도 부안군 부안읍 서외리,479000003720180005
638,미용 운송,똥꼬발랄,***********,전라남도 목포시 용해동,480000003720210001
639,운송,개의꿈,061-281-5140,전라남도 목포시 석현동,480000003720200013
640,운송,펫택시탈개,***********,전라남도 목포시 산정동,480000003720200007
641,운송,펫 어디가시개,***********,전라남도 목포시 산정동,480000003720200005
642,운송,펫 어디가,0612824982,전라남도 목포시 용해동,480000003720180015
643,운송,펫 어디가,***********,전라남도 목포시 옥암동,480000003720180016
644,운송,개뭉치 반려견 센터 (동물운송업),***********,전라남도 여수시 충무동,481000003720210005
645,위탁관리 미용 운송,땡큐멍냥,***********,전라남도 여수시 소호동,481000003720210004
646,운송,여수애견하우스,***********,전라남도 여수시 둔덕동,481000003720190001
647,운송,둘리애견 동물운송업,***********,전라남도 여수시 화장동,481000003720180041
648,미용 운송,(주)댕댕컴퍼니,***********,전라남도 순천시 금곡동,482000003720190005
649,판매 전시 위탁관리 미용 운송,주식회사 개밥컴퍼니,***********,전라남도 순천시 가곡동,482000003720180015
650,전시 위탁관리 미용 운송,독앤트리,726-0451,전라남도 순천시 신대리,482000003720180013
651,위탁관리 운송,도그비앤비,***********,전라남도 나주시 빛가람동,483000003720210004
652,전시 위탁관리 운송,러브인도그,***********,전라남도 나주시 남평읍 동사리,483000003720210001
653,위탁관리 운송,휴식(HUSIK) 댕댕이 유치원,***********,전라남도 담양군 가사문학면 연천리,485000003720210001
654,운송,딩가댕댕,***********,전라남도 담양군 월산면 중월리,485000003720200002
655,전시 위탁관리 미용 운송,스퀘어독스 롯데남악점,***********,전라남도 무안군 삼향읍 남악리,495000003720200002
656,운송,드림펫택시,***********,전라남도 장성군 장성읍 영천리,498000003720210001
657,운송,붕가붕가 펫택시,***********,전라남도 장성군 장성읍 영천리,498000003720190001
658,운송,보배섬 진도개 영농조합법인,***********,전라남도 진도군 진도읍 쌍정리,500000003720190001
659,판매 운송,도꾸애견,054-293-3239,경상북도 포항시 남구 오천읍 세계리,502000003720210017
660,운송,마마독스 애견호텔,***********,경상북도 포항시 남구 해도동,502000003720210007
661,운송,어디가개,***********,경상북도 경주시 도지동,505000003720200005
662,전시 위탁관리 미용 운송,네모강아지,***********,경상북도 경주시 강동면 단구리,505000003720190004
663,운송,달려라 붕붕펫,***********,경상북도 김천시 어모면 구례리,506000003720210006
664,전시 위탁관리 미용 운송,놀다가시개,054-434-2389,경상북도 김천시 신음동,506000003720210001
665,위탁관리 미용 운송,동양크린(노리카페),054-854-1421,경상북도 안동시 풍산읍 노리,507000003720200001
666,운송,뚱택시,***********,경상북도 안동시 용상동,507000003720190006
667,위탁관리 미용 운송,주주애견,054-858-9080,경상북도 안동시 평화동,507000003720180008
668,운송,펫타런,***********,경상북도 구미시 산동읍 신당리,508000003720210018
669,운송,OuiOui(위위),***********,경상북도 구미시 선기동,508000003720210009
670,운송,펫가마,***********,경상북도 구미시 원평동,508000003720210007
671,위탁관리 미용 운송,다녀오개,***********,경상북도 구미시 봉곡동,508000003720200036
672,운송,금돌이네펫(펫택시),***********,경상북도 구미시 신평동,508000003720200035
673,전시 위탁관리 운송,개놀자까페,***********,경상북도 구미시 구평동,508000003720200032
674,운송,뽀도독 애견 카페,054-441-5577,경상북도 구미시 고아읍 문성리,508000003720200020
675,운송,최주옥 펫택시,***********,경상북도 구미시 도개면 궁기리,508000003720190024
676,수입 판매 위탁관리 미용 운송,오도꾸 애견샵,054-608-8500,경상북도 구미시 원평동,508000003720190008
677,운송,멍마르뜨,***********,경상북도 구미시 선산읍 교리,508000003720190006
678,운송,비바도기,***********,경상북도 구미시 산동읍 신당리,508000003720180050
679,운송,주식회사 도그휴,***********,경상북도 영천시 괴연동,510000003720190008
680,위탁관리 미용 운송,문경새재반려동물힐링센터(젠틀펫파라다이스),***********,경상북도 문경시 문경읍 진안리,512000003720200009
681,운송,펫뛰뛰,***********,경상북도 경산시 임당동,513000003720200011
682,운송,펫브릿지,0537165279,경상북도 경산시 중산동,513000003720190021
683,운송,강아지와고양이,0538181088,경상북도 경산시 압량읍 부적리,513000003720190015
684,운송,펫시,***********,경상북도 경산시 사동,513000003720180051
685,운송,포카,***********,경상북도 경산시 사동,513000003720180028
686,운송,펫드라이버,***********,경상북도 경산시 정평동,513000003720180012
687,운송,펫바퀴,-,경상북도 경산시 자인면 북사리,513000003720180007
688,운송,왕짱 애견 유치원,***********,경상북도 칠곡군 석적읍 중리,522000003720200007
689,운송,모모랜드,0549745545,경상북도 칠곡군 북삼읍 인평리,522000003720190006
690,운송,베스트독스,***********,경상북도 칠곡군 북삼읍 보손리,522000003720180037
691,운송,MS. & DOG,0546541233,경상북도 예천군 호명면 산합리,523000003720180002
692,운송,똑독독 펫택시,***********,경상북도 봉화군 소천면 현동리,524000003720200002
693,운송,진주 펫 택시,***********,경상남도 진주시 상평동,531000003720210006
694,위탁관리 운송,개와고양이,***********,경상남도 진주시 강남동,531000003720200007
695,위탁관리 미용 운송,반려동물과함께하는#설렘,***********,경상남도 진주시 상대동,531000003720180008
696,미용 운송,통영반려견 셀프목욕탕,***********,경상남도 통영시 광도면 죽림리,533000003720210003
697,운송,도그앤펫택시,***********,경상남도 통영시 광도면 죽림리,533000003720200005
